date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:55:15	261/261	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202022%2008:55:15%20GMT	https://totalsweet.co.uk/recipes/desserts/simnel-cake.php	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/desserts/simnel-cake.php	(from https://totalsweet.co.uk/recipes/)
08:55:17	92233/92233	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2008:55:16%20GMT	https://totalsweet.co.uk/recipes/desserts/simnel-cake	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/desserts/simnel-cake.html	(from https://totalsweet.co.uk/recipes/)
08:55:17	17696/17696	---M--	200	added ('OK')	image/jpeg	etag:%224520-5e19296db79f4%22	https://totalsweet.co.uk/admin/resources/recipes/simnel-cake-small-w240h240.jpg	/Users/justice/websites/totalsweet/totalsweet.co.uk/admin/resources/recipes/simnel-cake-small-w240h240.jpg	(from https://totalsweet.co.uk/recipes/)
08:55:18	288/288	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202022%2008:55:18%20GMT	https://totalsweet.co.uk/recipes/desserts/upside-down-almond-orange-coconut-cake.php	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/desserts/upside-down-almond-orange-coconut-cake.php	(from https://totalsweet.co.uk/recipes/)
08:55:20	87053/87053	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2008:55:19%20GMT	https://totalsweet.co.uk/recipes/desserts/upside-down-almond-orange-coconut-cake	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/desserts/upside-down-almond-orange-coconut-cake.html	(from https://totalsweet.co.uk/recipes/)
08:55:20	20933/20933	---M--	200	added ('OK')	image/jpeg	etag:%2251c5-5e1929e20d92d%22	https://totalsweet.co.uk/admin/resources/recipes/upside-down-almond-orange-coconut-cake-web-w240h240.jpg	/Users/justice/websites/totalsweet/totalsweet.co.uk/admin/resources/recipes/upside-down-almond-orange-coconut-cake-web-w240h240.jpg	(from https://totalsweet.co.uk/recipes/)
08:55:21	262/262	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202022%2008:55:21%20GMT	https://totalsweet.co.uk/recipes/desserts/brandy-snaps.php	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/desserts/brandy-snaps.php	(from https://totalsweet.co.uk/recipes/)
08:55:23	86095/86095	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2008:55:22%20GMT	https://totalsweet.co.uk/recipes/desserts/brandy-snaps	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/desserts/brandy-snaps.html	(from https://totalsweet.co.uk/recipes/)
08:55:23	10325/10325	---M--	200	added ('OK')	image/jpeg	etag:%222855-5e1929a4447a5%22	https://totalsweet.co.uk/admin/resources/recipes/kitchen-hacks-w240h240.jpg	/Users/justice/websites/totalsweet/totalsweet.co.uk/admin/resources/recipes/kitchen-hacks-w240h240.jpg	(from https://totalsweet.co.uk/recipes/)
08:55:24	267/267	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202022%2008:55:24%20GMT	https://totalsweet.co.uk/recipes/desserts/pumpkin-pie/index.php	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/desserts/pumpkin-pie/index.php	(from https://totalsweet.co.uk/recipes/)
08:55:26	86173/86173	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2008:55:25%20GMT	https://totalsweet.co.uk/recipes/desserts/pumpkin-pie/index	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/desserts/pumpkin-pie/index.html	(from https://totalsweet.co.uk/recipes/)
08:55:26	19667/19667	---M--	200	added ('OK')	image/jpeg	etag:%224cd3-5e19296e207e9%22	https://totalsweet.co.uk/admin/resources/recipes/pumpkin-pie-08-w240h240.jpg	/Users/justice/websites/totalsweet/totalsweet.co.uk/admin/resources/recipes/pumpkin-pie-08-w240h240.jpg	(from https://totalsweet.co.uk/recipes/)
08:55:27	272/272	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202022%2008:55:27%20GMT	https://totalsweet.co.uk/recipes/desserts/totally-sweet-brownies.php	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/desserts/totally-sweet-brownies.php	(from https://totalsweet.co.uk/recipes/)
08:55:29	85458/85458	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2008:55:28%20GMT	https://totalsweet.co.uk/recipes/desserts/totally-sweet-brownies	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/desserts/totally-sweet-brownies.html	(from https://totalsweet.co.uk/recipes/)
08:55:29	15879/15879	---M--	200	added ('OK')	image/jpeg	etag:%223e07-5e19296d908a7%22	https://totalsweet.co.uk/admin/resources/recipes/brownie-02-w240h240.jpg	/Users/justice/websites/totalsweet/totalsweet.co.uk/admin/resources/recipes/brownie-02-w240h240.jpg	(from https://totalsweet.co.uk/recipes/)
08:55:30	276/276	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202022%2008:55:30%20GMT	https://totalsweet.co.uk/recipes/desserts/strawberry-swirl-ice-cream.php	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/desserts/strawberry-swirl-ice-cream.php	(from https://totalsweet.co.uk/recipes/)
08:55:32	86260/86260	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2008:55:31%20GMT	https://totalsweet.co.uk/recipes/desserts/strawberry-swirl-ice-cream	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/desserts/strawberry-swirl-ice-cream.html	(from https://totalsweet.co.uk/recipes/)
08:55:32	11076/11076	---M--	200	added ('OK')	image/jpeg	etag:%222b44-5e1929f0eb7bf%22	https://totalsweet.co.uk/admin/resources/recipes/strawberry-swirl-04-w240h240.jpg	/Users/justice/websites/totalsweet/totalsweet.co.uk/admin/resources/recipes/strawberry-swirl-04-w240h240.jpg	(from https://totalsweet.co.uk/recipes/)
08:55:33	266/266	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202022%2008:55:33%20GMT	https://totalsweet.co.uk/recipes/desserts/seasonal-stollen.php	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/desserts/seasonal-stollen.php	(from https://totalsweet.co.uk/recipes/)
08:55:35	87122/87122	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2008:55:34%20GMT	https://totalsweet.co.uk/recipes/desserts/seasonal-stollen	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/desserts/seasonal-stollen.html	(from https://totalsweet.co.uk/recipes/)
08:55:35	18245/18245	---M--	200	added ('OK')	image/jpeg	etag:%224745-5e19296d25ebd%22	https://totalsweet.co.uk/admin/resources/recipes/stollen-16-w240h240.jpg	/Users/justice/websites/totalsweet/totalsweet.co.uk/admin/resources/recipes/stollen-16-w240h240.jpg	(from https://totalsweet.co.uk/recipes/)
08:55:36	274/274	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202022%2008:55:36%20GMT	https://totalsweet.co.uk/recipes/desserts/quick-no-cook-cheesecake.php	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/desserts/quick-no-cook-cheesecake.php	(from https://totalsweet.co.uk/recipes/)
08:55:38	87095/87095	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2008:55:37%20GMT	https://totalsweet.co.uk/recipes/desserts/quick-no-cook-cheesecake	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/desserts/quick-no-cook-cheesecake.html	(from https://totalsweet.co.uk/recipes/)
08:55:38	16649/16649	---M--	200	added ('OK')	image/jpeg	etag:%224109-5e19298bba931%22	https://totalsweet.co.uk/admin/resources/recipes/cheesecake-15-w240h240.jpg	/Users/justice/websites/totalsweet/totalsweet.co.uk/admin/resources/recipes/cheesecake-15-w240h240.jpg	(from https://totalsweet.co.uk/recipes/)
08:55:39	272/272	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202022%2008:55:39%20GMT	https://totalsweet.co.uk/recipes/desserts/matcha-chocolate-fudge.php	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/desserts/matcha-chocolate-fudge.php	(from https://totalsweet.co.uk/recipes/)
08:55:41	84606/84606	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2008:55:40%20GMT	https://totalsweet.co.uk/recipes/desserts/matcha-chocolate-fudge	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/desserts/matcha-chocolate-fudge.html	(from https://totalsweet.co.uk/recipes/)
08:55:41	14316/14316	---M--	200	added ('OK')	image/jpeg	etag:%2237ec-5e19298f8634e%22	https://totalsweet.co.uk/admin/resources/recipes/adobestock110769014-w240h240.jpeg	/Users/justice/websites/totalsweet/totalsweet.co.uk/admin/resources/recipes/adobestock110769014-w240h240.jpg	(from https://totalsweet.co.uk/recipes/)
08:55:42	272/272	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202022%2008:55:42%20GMT	https://totalsweet.co.uk/recipes/desserts/food-week-rice-pudding.php	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/desserts/food-week-rice-pudding.php	(from https://totalsweet.co.uk/recipes/)
08:55:44	84363/84363	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2008:55:43%20GMT	https://totalsweet.co.uk/recipes/desserts/food-week-rice-pudding	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/desserts/food-week-rice-pudding.html	(from https://totalsweet.co.uk/recipes/)
08:55:44	16050/16050	---M--	200	added ('OK')	image/jpeg	etag:%223eb2-5e192960e9cb4%22	https://totalsweet.co.uk/admin/resources/recipes/adobestock447313121-w240h240.jpeg	/Users/justice/websites/totalsweet/totalsweet.co.uk/admin/resources/recipes/adobestock447313121-w240h240.jpg	(from https://totalsweet.co.uk/recipes/)
08:55:45	268/268	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202022%2008:55:45%20GMT	https://totalsweet.co.uk/recipes/desserts/cornflakes-cookies.php	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/desserts/cornflakes-cookies.php	(from https://totalsweet.co.uk/recipes/)
08:55:47	83327/83327	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2008:55:46%20GMT	https://totalsweet.co.uk/recipes/desserts/cornflakes-cookies	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/desserts/cornflakes-cookies.html	(from https://totalsweet.co.uk/recipes/)
08:55:47	10944/10944	---M--	200	added ('OK')	image/jpeg	etag:%222ac0-5e19296ef5dd3%22	https://totalsweet.co.uk/admin/resources/recipes/adobestock467194672-2-w240h240.jpeg	/Users/justice/websites/totalsweet/totalsweet.co.uk/admin/resources/recipes/adobestock467194672-2-w240h240.jpg	(from https://totalsweet.co.uk/recipes/)
08:55:48	278/278	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202022%2008:55:48%20GMT	https://totalsweet.co.uk/recipes/desserts/waste-week-chocolate-browine.php	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/desserts/waste-week-chocolate-browine.php	(from https://totalsweet.co.uk/recipes/)
08:55:50	84993/84993	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2008:55:49%20GMT	https://totalsweet.co.uk/recipes/desserts/waste-week-chocolate-browine	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/desserts/waste-week-chocolate-browine.html	(from https://totalsweet.co.uk/recipes/)
08:55:50	24861/24861	---M--	200	added ('OK')	image/jpeg	etag:%22611d-5e1929605bc8e%22	https://totalsweet.co.uk/admin/resources/recipes/adobestock140972725-w240h240.jpeg	/Users/justice/websites/totalsweet/totalsweet.co.uk/admin/resources/recipes/adobestock140972725-w240h240.jpg	(from https://totalsweet.co.uk/recipes/)
08:55:51	269/269	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202022%2008:55:51%20GMT	https://totalsweet.co.uk/recipes/desserts/keto-chocolate-cake.php	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/desserts/keto-chocolate-cake.php	(from https://totalsweet.co.uk/recipes/)
08:55:53	88274/88274	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2008:55:52%20GMT	https://totalsweet.co.uk/recipes/desserts/keto-chocolate-cake	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/desserts/keto-chocolate-cake.html	(from https://totalsweet.co.uk/recipes/)
08:55:53	19396/19396	---M--	200	added ('OK')	image/jpeg	etag:%224bc4-5e19296a8155f%22	https://totalsweet.co.uk/admin/resources/recipes/2022totalsweetchocolate-keto-cake5322-w240h240.jpg	/Users/justice/websites/totalsweet/totalsweet.co.uk/admin/resources/recipes/2022totalsweetchocolate-keto-cake5322-w240h240.jpg	(from https://totalsweet.co.uk/recipes/)
08:55:54	280/280	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202022%2008:55:54%20GMT	https://totalsweet.co.uk/recipes/sauces-salads/rhubarb-and-raspberry-jam.php	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/sauces-salads/rhubarb-and-raspberry-jam.php	(from https://totalsweet.co.uk/recipes/)
08:55:56	83687/83687	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2008:55:55%20GMT	https://totalsweet.co.uk/recipes/sauces-salads/rhubarb-and-raspberry-jam	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/sauces-salads/rhubarb-and-raspberry-jam.html	(from https://totalsweet.co.uk/recipes/)
08:55:56	18118/18118	---M--	200	added ('OK')	image/jpeg	etag:%2246c6-5e19296d88b13%22	https://totalsweet.co.uk/admin/resources/recipes/rr-jam-w240h240.jpg	/Users/justice/websites/totalsweet/totalsweet.co.uk/admin/resources/recipes/rr-jam-w240h240.jpg	(from https://totalsweet.co.uk/recipes/)
08:55:57	286/286	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202022%2008:55:57%20GMT	https://totalsweet.co.uk/recipes/sauces-salads/no-added-sugar-blackcurrant-jam.php	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/sauces-salads/no-added-sugar-blackcurrant-jam.php	(from https://totalsweet.co.uk/recipes/)
08:55:59	83430/83430	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2008:55:58%20GMT	https://totalsweet.co.uk/recipes/sauces-salads/no-added-sugar-blackcurrant-jam	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/sauces-salads/no-added-sugar-blackcurrant-jam.html	(from https://totalsweet.co.uk/recipes/)
08:55:59	16904/16904	---M--	200	added ('OK')	image/jpeg	etag:%224208-5e19297b19063%22	https://totalsweet.co.uk/admin/resources/recipes/blackcurrant-jam-w240h240.jpg	/Users/justice/websites/totalsweet/totalsweet.co.uk/admin/resources/recipes/blackcurrant-jam-w240h240.jpg	(from https://totalsweet.co.uk/recipes/)
08:56:00	272/272	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202022%2008:56:00%20GMT	https://totalsweet.co.uk/recipes/sauces-salads/courgette-chutney.php	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/sauces-salads/courgette-chutney.php	(from https://totalsweet.co.uk/recipes/)
08:56:02	85079/85079	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2008:56:01%20GMT	https://totalsweet.co.uk/recipes/sauces-salads/courgette-chutney	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/sauces-salads/courgette-chutney.html	(from https://totalsweet.co.uk/recipes/)
08:56:02	18928/18928	---M--	200	added ('OK')	image/jpeg	etag:%2249f0-5e19298fc714e%22	https://totalsweet.co.uk/admin/resources/recipes/totalsweet25aug2011500edit-w240h240.jpg	/Users/justice/websites/totalsweet/totalsweet.co.uk/admin/resources/recipes/totalsweet25aug2011500edit-w240h240.jpg	(from https://totalsweet.co.uk/recipes/)
08:56:03	273/273	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202022%2008:56:03%20GMT	https://totalsweet.co.uk/recipes/sauces-salads/total-tomato-sauce.php	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/sauces-salads/total-tomato-sauce.php	(from https://totalsweet.co.uk/recipes/)
08:56:05	85772/85772	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2008:56:04%20GMT	https://totalsweet.co.uk/recipes/sauces-salads/total-tomato-sauce	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/sauces-salads/total-tomato-sauce.html	(from https://totalsweet.co.uk/recipes/)
08:56:05	12946/12946	---M--	200	added ('OK')	image/jpeg	etag:%223292-5e1929980665e%22	https://totalsweet.co.uk/admin/resources/recipes/tomato-sauce-w240h240.jpg	/Users/justice/websites/totalsweet/totalsweet.co.uk/admin/resources/recipes/tomato-sauce-w240h240.jpg	(from https://totalsweet.co.uk/recipes/)
08:56:06	304/304	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202022%2008:56:06%20GMT	https://totalsweet.co.uk/recipes/sauces-salads/roasted-vegetable-lentils-with-tahini-cream-sauce.php	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/sauces-salads/roasted-vegetable-lentils-with-tahini-cream-sauce.php	(from https://totalsweet.co.uk/recipes/)
08:56:08	89976/89976	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2008:56:07%20GMT	https://totalsweet.co.uk/recipes/sauces-salads/roasted-vegetable-lentils-with-tahini-cream-sauce	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/sauces-salads/roasted-vegetable-lentils-with-tahini-cream-sauce.html	(from https://totalsweet.co.uk/recipes/)
08:56:08	15166/15166	---M--	200	added ('OK')	image/jpeg	etag:%223b3e-5e1929de9bfcc%22	https://totalsweet.co.uk/admin/resources/recipes/web2-w240h240.jpg	/Users/justice/websites/totalsweet/totalsweet.co.uk/admin/resources/recipes/web2-w240h240.jpg	(from https://totalsweet.co.uk/recipes/)
08:56:09	294/294	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202022%2008:56:09%20GMT	https://totalsweet.co.uk/recipes/sauces-salads/roasted-butternut-squash-and-apple-soup.php	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/sauces-salads/roasted-butternut-squash-and-apple-soup.php	(from https://totalsweet.co.uk/recipes/)
08:56:11	89304/89304	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2008:56:10%20GMT	https://totalsweet.co.uk/recipes/sauces-salads/roasted-butternut-squash-and-apple-soup	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/sauces-salads/roasted-butternut-squash-and-apple-soup.html	(from https://totalsweet.co.uk/recipes/)
08:56:11	17295/17295	---M--	200	added ('OK')	image/jpeg	etag:%22438f-5e1929c4b3b2d%22	https://totalsweet.co.uk/admin/resources/recipes/copy-of-copy-of-dsc04527-w240h240.jpg	/Users/justice/websites/totalsweet/totalsweet.co.uk/admin/resources/recipes/copy-of-copy-of-dsc04527-w240h240.jpg	(from https://totalsweet.co.uk/recipes/)
08:56:12	314/314	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202022%2008:56:12%20GMT	https://totalsweet.co.uk/recipes/sauces-salads/salmon-spring-greens-tart-with-a-walnut-almond-pastry-crust.php	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/sauces-salads/salmon-spring-greens-tart-with-a-walnut-almond-pastry-crust.php	(from https://totalsweet.co.uk/recipes/)
08:56:14	93271/93271	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2008:56:13%20GMT	https://totalsweet.co.uk/recipes/sauces-salads/salmon-spring-greens-tart-with-a-walnut-almond-pastry-crust	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/sauces-salads/salmon-spring-greens-tart-with-a-walnut-almond-pastry-crust.html	(from https://totalsweet.co.uk/recipes/)
08:56:14	24344/24344	---M--	200	added ('OK')	image/jpeg	etag:%225f18-5e1929f2367ab%22	https://totalsweet.co.uk/admin/resources/recipes/salmon-tart-web-w240h240.jpg	/Users/justice/websites/totalsweet/totalsweet.co.uk/admin/resources/recipes/salmon-tart-web-w240h240.jpg	(from https://totalsweet.co.uk/recipes/)
08:56:15	278/278	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202022%2008:56:15%20GMT	https://totalsweet.co.uk/recipes/sauces-salads/festive-cranberry-sauce.php	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/sauces-salads/festive-cranberry-sauce.php	(from https://totalsweet.co.uk/recipes/)
08:56:17	83340/83340	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2008:56:16%20GMT	https://totalsweet.co.uk/recipes/sauces-salads/festive-cranberry-sauce	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/sauces-salads/festive-cranberry-sauce.html	(from https://totalsweet.co.uk/recipes/)
08:56:17	15016/15016	---M--	200	added ('OK')	image/jpeg	etag:%223aa8-5e192959b4a48%22	https://totalsweet.co.uk/admin/resources/recipes/totalsweetbaking-daynocroplif-223-w240h240.jpg	/Users/justice/websites/totalsweet/totalsweet.co.uk/admin/resources/recipes/totalsweetbaking-daynocroplif-223-w240h240.jpg	(from https://totalsweet.co.uk/recipes/)
08:56:18	280/280	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202022%2008:56:18%20GMT	https://totalsweet.co.uk/recipes/sauces-salads/mango-salad-thai-dressing.php	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/sauces-salads/mango-salad-thai-dressing.php	(from https://totalsweet.co.uk/recipes/)
08:56:20	86161/86161	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2008:56:19%20GMT	https://totalsweet.co.uk/recipes/sauces-salads/mango-salad-thai-dressing	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/sauces-salads/mango-salad-thai-dressing.html	(from https://totalsweet.co.uk/recipes/)
08:56:20	24628/24628	---M--	200	added ('OK')	image/jpeg	etag:%226034-5e1929acbea59%22	https://totalsweet.co.uk/admin/resources/recipes/salad-09-w240h240.jpg	/Users/justice/websites/totalsweet/totalsweet.co.uk/admin/resources/recipes/salad-09-w240h240.jpg	(from https://totalsweet.co.uk/recipes/)
08:56:21	284/284	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202022%2008:56:21%20GMT	https://totalsweet.co.uk/recipes/snacks-treats/janes-no-added-sugar-biscotti.php	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/snacks-treats/janes-no-added-sugar-biscotti.php	(from https://totalsweet.co.uk/recipes/)
08:56:23	86159/86159	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2008:56:23%20GMT	https://totalsweet.co.uk/recipes/snacks-treats/janes-no-added-sugar-biscotti	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/snacks-treats/janes-no-added-sugar-biscotti.html	(from https://totalsweet.co.uk/recipes/)
08:56:23	10113/10113	---M--	200	added ('OK')	image/jpeg	etag:%222781-5e1929ed79de5%22	https://totalsweet.co.uk/admin/resources/recipes/1425981582biscottiimage-w240h240.jpg	/Users/justice/websites/totalsweet/totalsweet.co.uk/admin/resources/recipes/1425981582biscottiimage-w240h240.jpg	(from https://totalsweet.co.uk/recipes/)
08:56:24	278/278	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202022%2008:56:24%20GMT	https://totalsweet.co.uk/recipes/snacks-treats/xylitol-meringue-kisses.php	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/snacks-treats/xylitol-meringue-kisses.php	(from https://totalsweet.co.uk/recipes/)
08:56:26	84070/84070	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2008:56:25%20GMT	https://totalsweet.co.uk/recipes/snacks-treats/xylitol-meringue-kisses	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/snacks-treats/xylitol-meringue-kisses.html	(from https://totalsweet.co.uk/recipes/)
08:56:26	10432/10432	---M--	200	added ('OK')	image/jpeg	etag:%2228c0-5e19297e6cbe9%22	https://totalsweet.co.uk/admin/resources/recipes/xylitol-meringue-kisses-w240h240.jpg	/Users/justice/websites/totalsweet/totalsweet.co.uk/admin/resources/recipes/xylitol-meringue-kisses-w240h240.jpg	(from https://totalsweet.co.uk/recipes/)
08:56:27	272/272	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202022%2008:56:27%20GMT	https://totalsweet.co.uk/recipes/snacks-treats/mince-pie-parcels.php	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/snacks-treats/mince-pie-parcels.php	(from https://totalsweet.co.uk/recipes/)
08:56:29	87644/87644	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2008:56:28%20GMT	https://totalsweet.co.uk/recipes/snacks-treats/mince-pie-parcels	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/snacks-treats/mince-pie-parcels.html	(from https://totalsweet.co.uk/recipes/)
08:56:29	11908/11908	---M--	200	added ('OK')	image/jpeg	etag:%222e84-5e1929e8c195b%22	https://totalsweet.co.uk/admin/resources/recipes/mince-pie-parcels-small-w240h240.jpg	/Users/justice/websites/totalsweet/totalsweet.co.uk/admin/resources/recipes/mince-pie-parcels-small-w240h240.jpg	(from https://totalsweet.co.uk/recipes/)
08:56:30	282/282	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202022%2008:56:30%20GMT	https://totalsweet.co.uk/recipes/snacks-treats/chocolate-chestnut-truffles.php	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/snacks-treats/chocolate-chestnut-truffles.php	(from https://totalsweet.co.uk/recipes/)
08:56:32	84775/84775	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2008:56:31%20GMT	https://totalsweet.co.uk/recipes/snacks-treats/chocolate-chestnut-truffles	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/snacks-treats/chocolate-chestnut-truffles.html	(from https://totalsweet.co.uk/recipes/)
08:56:32	14155/14155	---M--	200	added ('OK')	image/jpeg	etag:%22374b-5e1929620e518%22	https://totalsweet.co.uk/admin/resources/recipes/truffles-4-w240h240.jpg	/Users/justice/websites/totalsweet/totalsweet.co.uk/admin/resources/recipes/truffles-4-w240h240.jpg	(from https://totalsweet.co.uk/recipes/)
08:56:33	277/277	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202022%2008:56:33%20GMT	https://totalsweet.co.uk/recipes/snacks-treats/apple-cinnamon-muffins.php	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/snacks-treats/apple-cinnamon-muffins.php	(from https://totalsweet.co.uk/recipes/)
08:56:35	85850/85850	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2008:56:34%20GMT	https://totalsweet.co.uk/recipes/snacks-treats/apple-cinnamon-muffins	/Users/justice/websites/totalsweet/totalsweet.co.uk/recipes/snacks-treats/apple-cinnamon-muffins.html	(from https://totalsweet.co.uk/recipes/)
